,FloatWMO,ProfNum,Date,Date_6hr,Lat,Lon,MLD,Surf_T,Surf_S,Surf_O,Oxy_Sat,Oxy_Dev,k_L13,Fp_L13,Fc_L13,Fd_L13,Ft_L13,k_N16,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,4901782,23.0,2015-12-25 03:42:00.000000,2015-12-25 06:00:00.000000,60.413204193115234,-53.55445861816406,,1.9362000226974487,34.449059295654294,312.39210815429686,93.94,-20.141275235950616,6.329352789511608e-05,2.9919131684100415e-06,8.482160593570123e-07,7.935237195080042e-07,4.633652947275058e-06,0.0001647192373692859,-9.992892227107338e-08,-8.703247496742954e-07,-2.0651182871082054e-06,-3.0353719590535742e-06
0,4901782,24.0,2016-01-04 03:50:00.000000,2016-01-04 06:00:00.000000,60.401065826416016,-51.89166259765625,,1.60275000333786,34.252060890197754,311.6666564941406,92.8,-24.177271647369594,2.5736639614564684e-05,2.343744820431828e-07,2.7268294202165613e-08,4.4285626892675934e-07,7.044990451721078e-07,3.8302356179314545e-05,-6.986847381924259e-09,-6.056024970603425e-08,-6.590774398952912e-07,-7.266245369832497e-07
0,4901782,25.0,2016-01-14 03:49:00.000000,2016-01-14 06:00:00.000000,60.10377883911133,-50.831626892089844,,1.996399998664856,34.40260238647461,311.6697998046875,93.83,-20.480414078022136,4.692677644993088e-05,1.5947379787777925e-06,2.6545318756937566e-07,9.53111829590017e-07,2.813302995937185e-06,0.00010535635854830827,-4.669389926356963e-08,-4.0677358627191284e-07,-2.1398527504240687e-06,-2.593320235959551e-06
0,4901782,26.0,2016-01-24 03:50:00.000000,2016-01-24 06:00:00.000000,60.28641891479492,-50.616939544677734,,2.3496666749318442,34.505995432535805,308.1057942708333,93.66,-20.867147454184988,4.9643340517160556e-05,1.4735127721568823e-06,3.173887762709309e-07,7.240905315003789e-07,2.514992079928192e-06,0.00011411073137103119,-5.1634400994277707e-08,-4.5171415787874015e-07,-1.6644025012737568e-06,-2.1677510601467745e-06
0,4901782,27.0,2016-02-03 03:55:00.000000,2016-02-03 06:00:00.000000,59.67444610595703,-50.41483688354492,,2.447000026702881,34.57306416829427,303.74840291341144,92.6,-24.26155905615417,3.551306994392875e-05,5.379967181018459e-07,8.620359609543556e-08,5.441419760040369e-07,1.1683422902013183e-06,6.856534328320365e-05,-2.021335427646475e-08,-1.7708865453894456e-07,-1.0505788837299875e-06,-1.2478808925453968e-06
0,4901782,28.0,2016-02-13 03:49:00.000000,2016-02-13 06:00:00.000000,59.48104476928711,-49.30611801147461,,2.633750021457672,34.6223087310791,303.1955108642578,92.9,-23.177235678958766,3.0046886096342537e-05,3.3888369786764173e-07,4.4308986258129385e-08,4.91813261228348e-07,8.750059453541192e-07,5.0757133781396634e-05,-1.1345169303115059e-08,-9.960955281358897e-08,-8.308026134751723e-07,-9.417573355918763e-07
0,4901782,29.0,2016-02-23 03:52:00.000000,2016-02-23 06:00:00.000000,59.88966751098633,-48.8453483581543,,-0.6003999948501587,33.333740234375,339.6032287597656,94.85,-18.457552089161652,4.537551092794655e-05,1.482239063568888e-06,3.0967151059640767e-07,7.775298307557962e-07,2.569440404921092e-06,0.00010370306620934407,-5.365066517853886e-08,-4.5126033765006696e-07,-1.7769987790693343e-06,-2.2819097818979404e-06
0,4901782,30.0,2016-03-04 03:51:00.000000,2016-03-04 06:00:00.000000,60.90212631225586,-50.5678825378418,,2.562999963760376,34.464247703552246,308.75926971435547,94.32,-18.58002588206722,6.517619326249375e-05,3.5859780831448908e-06,8.865137210180076e-07,1.0104014203625866e-06,5.482893224525485e-06,0.00017061845764822993,-1.0357538720908243e-07,-9.076808523760095e-07,-2.6450322321455818e-06,-3.6562884717306737e-06
0,4901782,31.0,2016-03-14 03:52:00.000000,2016-03-14 06:00:00.000000,61.363975524902344,-51.18625259399414,,2.8634999990463257,34.65524673461914,302.3509216308594,93.19,-22.095011218016566,3.27892533958247e-05,5.392433643540469e-07,6.053361340432163e-08,7.01017702570403e-07,1.3007946803287715e-06,6.006313638401894e-05,-1.5719384815474697e-08,-1.3835012271751982e-07,-1.2841195671280331e-06,-1.4381890746610277e-06
0,4901782,32.0,2016-03-24 03:52:00.000000,2016-03-24 06:00:00.000000,61.970733642578125,-52.38508224487305,,0.6691999971866608,33.920117950439455,327.1504760742188,94.88,-17.66697422412642,1.8304134052329495e-05,3.929743687785452e-08,8.103808758441124e-09,1.0679061672976373e-07,1.5419186236605938e-07,1.9876455318728797e-05,-1.801614961603326e-09,-1.5429322189850175e-08,-1.1596390825265545e-07,-1.3319484540410895e-07
0,4901782,33.0,2016-04-03 03:49:00.000000,2016-04-03 06:00:00.000000,61.327674865722656,-53.169776916503906,,1.090499997138977,34.240811347961426,328.2169952392578,96.46,-12.051924744978407,4.0365180526662016e-05,4.150832253760583e-07,1.6393927906888858e-07,1.5590055245003324e-07,7.349230568949801e-07,8.496926793384757e-05,-3.2896517511935935e-08,-2.8364931064761965e-07,-3.281728370671342e-07,-6.447186652266897e-07
0,4901782,35.0,2016-04-23 03:49:00.000000,2016-04-23 06:00:00.000000,61.41106033325195,-51.77031707763672,,2.0084999799728394,34.21012592315674,322.3034133911133,96.92,-10.236409075938013,3.4028971454845115e-05,4.970305346829e-07,7.662181143566711e-08,5.322035827878785e-07,1.1058559289064456e-06,6.460209489220014e-05,-1.9480748993615923e-08,-1.694779238953138e-07,-1.0103586704891745e-06,-1.1993173433781043e-06
0,4901782,36.0,2016-05-03 03:49:00.000000,2016-05-03 06:00:00.000000,61.251705169677734,-52.827213287353516,,2.318199968338013,34.262543487548825,350.99127197265625,106.41,21.147270396095166,2.9305907981339246e-05,-2.494611783171788e-07,4.160322958283206e-08,-6.151394096178303e-07,-8.229973583521771e-07,4.868094954161746e-05,-1.097182760123599e-08,-9.577863121318473e-08,1.0218270861880135e-06,9.150766273735927e-07
0,4901782,37.0,2016-05-13 03:48:00.000000,2016-05-13 06:00:00.000000,61.74713897705078,-54.24586868286133,,2.7987499833106995,34.235440254211426,354.96973419189453,108.88,28.965463310128996,5.6746761769806745e-06,-4.208507857735184e-09,6.980495001803141e-11,-1.525163592674562e-07,-1.5665506217517336e-07,1.8009186749125899e-06,-0.0,-0.0,4.840268432384511e-08,4.840268432384511e-08
0,4901782,38.0,2016-05-23 03:46:00.000000,2016-05-23 06:00:00.000000,61.30154800415039,-55.543365478515625,,3.332599973678589,34.23680114746094,340.98125,105.98,19.226227882767375,1.499912142177019e-05,-4.2849452050743574e-08,2.804354309521957e-09,-3.104852124282111e-07,-3.5053031016943276e-07,1.2396447534622787e-05,-4.4892474356782805e-10,-3.9559610370143744e-09,2.566092731642328e-07,2.522043873836506e-07
0,4901782,39.0,2016-06-02 03:46:00.000000,2016-06-02 06:00:00.000000,60.77369689941406,-56.73255920410156,,3.3480000495910645,34.29299831390381,319.5831832885742,99.4,-1.9138919210674317,1.982854011868879e-05,2.9040884333426702e-08,8.2247136030669e-09,5.758585366847757e-08,9.485145160497117e-08,2.165727390857814e-05,-1.8486336847580768e-09,-1.6299532324276396e-08,-6.289684458323017e-08,-8.104501059226465e-08
0,4901782,40.0,2016-06-12 03:53:00.000000,2016-06-12 06:00:00.000000,61.31901931762695,-56.075660705566406,,4.911666711171468,34.291001637776695,319.2249247233073,103.1,9.592974943876584,5.3600766749838665e-06,-1.2274839858672545e-09,4.445882682921078e-11,-5.542914182858671e-08,-5.661216698762475e-08,1.5155589217509569e-06,-0.0,-0.0,1.5672561330210226e-08,1.5672561330210226e-08
0,4901782,41.0,2016-06-22 03:51:00.000000,2016-06-22 06:00:00.000000,60.92654037475586,-57.42841339111328,,5.799749970436096,34.2708044052124,316.01087951660156,104.2,12.728963065428786,3.389630860047817e-05,-3.2592621122875853e-07,4.986602962648624e-08,-7.03655597765564e-07,-9.797157793678364e-07,5.914459968325177e-05,-1.23783984789866e-08,-1.1150451692427982e-07,1.227786457081535e-06,1.1039035416782686e-06
0,4901782,42.0,2016-07-02 03:46:00.000000,2016-07-02 06:00:00.000000,60.81934356689453,-58.31986618041992,,6.987500071525574,34.308998107910156,300.50963592529297,101.86,5.499376394620867,1.3906433845717258e-05,-4.234164161296212e-09,1.4078552414757244e-09,-5.916297502012265e-08,-6.198928393994314e-08,9.63766532613938e-06,-1.464519612009443e-10,-1.3324174034416852e-09,4.100209724999198e-08,3.952322788534935e-08
0,4901782,43.0,2016-07-12 03:49:00.000000,2016-07-12 06:00:00.000000,60.70806884765625,-58.80516052246094,,7.676800060272217,34.30320053100586,292.8596130371094,100.83,2.404832213188172,8.621191700712134e-06,1.6668658079473627e-10,2.0646774225293223e-10,-4.881427680469977e-09,-4.508273357422308e-09,3.6352574501609483e-06,-2.470189911970434e-13,-2.2593874315383876e-12,2.0583287043002856e-09,2.05582229787755e-09
0,4901782,44.0,2016-07-22 03:47:00.000000,2016-07-22 06:00:00.000000,61.09535598754883,-59.53290939331055,,7.230249881744385,34.06024932861328,307.97205352783203,104.78,14.049577327947873,2.3670435761152275e-05,-8.977510461504844e-08,1.0675540265796007e-08,-3.7138467325724755e-07,-4.504842376065e-07,2.772609497012616e-05,-2.4090157827810758e-09,-2.1919290424331232e-08,4.3501720141879e-07,4.1068889521167766e-07
0,4901782,45.0,2016-08-01 03:52:00.000000,2016-08-01 06:00:00.000000,61.50729751586914,-58.834983825683594,,8.857500314712524,34.21000003814697,283.68785095214844,100.2,0.5717825678223107,1.3041119098705647e-05,4.390601774428818e-09,8.989229791168448e-10,2.687496239102487e-08,3.2164487144570534e-08,8.055809193070747e-06,-6.189447965502387e-11,-5.707546191439869e-10,-1.660130295984607e-08,-1.7233952058645082e-08
0,4901782,46.0,2016-08-11 03:42:00.000000,2016-08-11 06:00:00.000000,61.570518493652344,-59.432472229003906,,9.010666847229004,34.16671880086263,280.4895528157552,99.38,-1.7634700523939841,7.072354632839517e-06,-6.129067527704248e-11,8.332368625872706e-11,-6.9242225392503465e-09,-6.902189528268662e-09,2.35931080552165e-06,-0.0,-0.0,2.309894498337839e-09,2.309894498337839e-09
0,4901782,47.0,2016-08-21 03:46:00.000000,2016-08-21 06:00:00.000000,61.07530975341797,-59.84024429321289,,9.34119987487793,34.14540023803711,277.2304443359375,98.92,-3.0317810352602237,2.8430154344677457e-05,6.813257198999615e-08,1.728845648366776e-08,9.296822794278705e-08,1.7838925641645095e-07,3.7787423872088825e-05,-4.08660695088361e-09,-3.779793970652163e-08,-1.2356703355600203e-07,-1.6545158021340728e-07
0,4901782,48.0,2016-08-31 03:49:00.000000,2016-08-31 06:00:00.000000,60.721168518066406,-59.659339904785156,,7.750599956512451,34.07060089111328,281.6856323242188,96.98,-8.780761208494141,2.3723179931440566e-05,6.443983691645397e-08,1.018290747094087e-08,1.5638029160536267e-07,2.310030359927575e-07,2.7459603062858066e-05,-2.261002138195348e-09,-2.0657255506829525e-08,-1.810103344807571e-07,-2.0392859212578199e-07
0,4901782,49.0,2016-09-10 03:52:00.000000,2016-09-10 06:00:00.000000,60.36759948730469,-60.12724685668945,,6.728500127792358,34.21011606852213,284.1938069661458,95.7,-12.783058195351032,2.2754601622669305e-05,1.0404190951599397e-07,9.682318480613308e-09,3.065205362928496e-07,4.2024476428945687e-07,2.598170080500487e-05,-2.1694078292440524e-09,-1.9682298227000627e-08,-3.499918388646448e-07,-3.7184354492088947e-07
0,4901782,50.0,2016-09-20 03:46:00.000000,2016-09-20 06:00:00.000000,59.865699768066406,-59.82111358642578,,6.184666633605957,34.24628448486328,284.6370442708333,94.68,-16.000770513768657,1.2994056175037742e-05,2.893340302471992e-08,1.1812029096652242e-09,2.4947633086986415e-07,2.795909368042493e-07,8.600040768074593e-06,-1.0807943844969577e-10,-9.765101617347302e-10,-1.6511446366317284e-07,-1.6619905326335726e-07
0,4901782,51.0,2016-09-30 03:47:00.000000,2016-09-30 06:00:00.000000,59.04199981689453,-59.29247283935547,,5.816333293914795,34.3042844136556,292.74537150065106,96.59,-10.344063112459082,2.726921297365387e-05,1.822080959374624e-07,2.1497620742672284e-08,3.5724715277807837e-07,5.609528694582131e-07,3.826342543772193e-05,-5.369359179447539e-09,-4.838579605441793e-08,-5.012795861167398e-07,-5.550347413506053e-07
0,4901782,52.0,2016-10-10 03:49:00.000000,2016-10-10 06:00:00.000000,58.29974365234375,-58.91358947753906,,5.052749991416931,34.3486967086792,290.6448211669922,94.22,-17.821956709091353,5.00793699690258e-05,1.58994869041579e-06,2.440437826858353e-07,9.673494246193585e-07,2.801341897720984e-06,0.00011142483813184397,-4.2980294109050654e-08,-3.8494194311550243e-07,-2.1523184720936105e-06,-2.5802407093181634e-06
0,4901782,53.0,2016-10-20 03:50:00.000000,2016-10-20 06:00:00.000000,57.761661529541016,-58.505332946777344,,4.473799991607666,34.23500213623047,294.9756164550781,94.24,-18.031474127335798,3.880227661696488e-05,7.035256465730603e-07,9.704655576905075e-08,6.810008075791119e-07,1.481573009921223e-06,7.623806384591201e-05,-2.2236911095085587e-08,-1.97987264217313e-07,-1.3380189920257077e-06,-1.5582431673381063e-06
0,4901782,54.0,2016-10-30 03:47:00.000000,2016-10-30 06:00:00.000000,57.63240432739258,-58.30376434326172,,4.716999888420105,34.47144603729248,291.0690002441406,93.7,-19.577375805973475,1.311373942134852e-05,3.4811866861066845e-08,1.4364832758322343e-09,2.7926223753231456e-07,3.1551058766921364e-07,9.123328330337775e-06,-1.5467621071113162e-10,-1.382548111442215e-09,-1.9428486424889516e-07,-1.958220885710485e-07
0,4901782,55.0,2016-11-09 03:53:00.000000,2016-11-09 06:00:00.000000,57.533382415771484,-57.5633659362793,,3.9325000047683716,34.401001930236816,295.75018310546875,93.38,-20.95781999089661,3.159629923466195e-05,3.9357629315402167e-07,4.661782539465027e-08,5.607054372231047e-07,1.0008995557717766e-06,5.411733658474931e-05,-1.1927996892057973e-08,-1.0581995957540964e-07,-9.603619919453633e-07,-1.078109948412831e-06
0,4901782,56.0,2016-11-19 03:53:00.000000,2016-11-19 06:00:00.000000,57.27524185180664,-57.755615234375,,3.7190000216166177,34.49139149983724,296.49647013346356,93.2,-21.634187669437495,2.3915336184039422e-05,2.2825153318548412e-07,1.6290912446394336e-08,5.780637920047733e-07,8.226062376366518e-07,3.119282660167471e-05,-4.04133990159777e-09,-3.580786142044786e-08,-7.53969899898177e-07,-7.938191012202226e-07
0,4902383,11.0,2016-08-26 07:50:00.000000,2016-08-26 06:00:00.000000,58.54548263549805,-55.753318786621094,,9.937250137329102,34.47768306732178,272.63692474365234,98.78,-3.3657298478117923,5.343313427751306e-06,2.7708680049539116e-10,2.5630183456660126e-11,1.1567832799705746e-08,1.1870549783657798e-08,1.3144918861615072e-06,-0.0,-0.0,-2.8457665007469767e-09,-2.8457665007469767e-09
0,4902383,12.0,2016-09-05 07:49:00.000000,2016-09-05 06:00:00.000000,59.05799102783203,-54.7889518737793,,9.574000358581543,34.44484233856201,270.3086471557617,97.15,-7.9366974163907,4.1974720604721315e-05,3.2224179342242237e-07,7.598882832980942e-08,2.4281879749798203e-07,6.410494192502138e-07,8.001794956907561e-05,-1.762295679697926e-08,-1.6361774298055874e-07,-4.628943805389314e-07,-6.441350803164694e-07
0,4902383,13.0,2016-09-15 07:53:00.000000,2016-09-15 06:00:00.000000,59.39099884033203,-53.78368377685547,,7.943249821662903,34.44684982299805,276.00599670410156,95.7,-12.415301503945443,3.189353586973491e-05,2.4518649447866666e-07,3.131240086072408e-08,3.851480470307261e-07,6.616469423701168e-07,4.940655151402268e-05,-7.739533493983587e-09,-7.100852253504056e-08,-5.96636161756089e-07,-6.753842177851131e-07
