,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
843,4902409.0,2018-05-03 12:00:00,57.25568100066753,-50.14966855321441,3.5520364798564354e-07,4.6440404730337325e-08,4.956317985991488e-07,8.972758513151296e-07,-1.1959716947435058e-08,-1.0606170012946214e-07,-8.481135908622492e-07,-9.661350079391463e-07
844,4902409.0,2018-05-03 18:00:00,57.26264572514582,-50.14916165484245,7.040951574720165e-07,1.0959141709955327e-07,6.294161192478742e-07,1.443102693819444e-06,-2.4376430236154444e-08,-2.1614777147730873e-07,-1.2570790894801242e-06,-1.4976032911935873e-06
845,4902409.0,2018-05-04 00:00:00,57.269610449624125,-50.14865475647049,9.08374155872877e-07,1.4736557238610926e-07,6.991537530841341e-07,1.7548934813431202e-06,-3.024334571970396e-08,-2.681349541392092e-07,-1.4535867196639533e-06,-1.7519650195228664e-06
846,4902409.0,2018-05-04 06:00:00,57.276575174102426,-50.148147858098525,8.427432076409334e-07,1.32653137033995e-07,6.879210808439659e-07,1.6633174255188943e-06,-2.8066319944217107e-08,-2.488009203779157e-07,-1.4100567137152554e-06,-1.6869239540373884e-06
847,4902409.0,2018-05-04 12:00:00,57.28353989858072,-50.147640959726566,5.455668499043815e-07,7.547913529160741e-08,6.004168152599906e-07,1.2214628004559795e-06,-1.8574084897250687e-08,-1.6463297252020605e-07,-1.1389715924280008e-06,-1.3221786498454574e-06
848,4902409.0,2018-05-04 18:00:00,57.29050462305902,-50.147134061354606,3.0841643883113356e-07,3.608114621309588e-08,4.971861903490781e-07,8.416837753933075e-07,-9.309185463784015e-09,-8.250189583633003e-08,-7.96884764200961e-07,-8.886958455010751e-07
849,4902409.0,2018-05-05 00:00:00,57.297469347537316,-50.14662716298265,3.049429441273377e-07,3.6071922941917355e-08,4.904164745730695e-07,8.314313416423245e-07,-9.302738335981859e-09,-8.243390501766872e-08,-7.859748391174964e-07,-8.77711482471147e-07
850,4902409.0,2018-05-05 06:00:00,57.30443407201562,-50.14612026461068,2.721499539502256e-07,3.306459780032018e-08,4.525347642755161e-07,7.577493160260619e-07,-8.485940253447952e-09,-7.518614708934552e-08,-7.090830727413024e-07,-7.927551600840959e-07
851,4902409.0,2018-05-05 12:00:00,57.31139879649391,-50.14561336623872,1.5133114747012308e-07,1.5249396039627467e-08,3.7371011068659856e-07,5.402906541963491e-07,-3.7187578692733246e-09,-3.29441665197653e-08,-4.791821418803291e-07,-5.158450662693677e-07
852,4902409.0,2018-05-05 18:00:00,57.31836352097221,-50.14510646786676,5.6090565613151606e-08,4.060920079959648e-09,2.678704987142748e-07,3.2802198440738605e-07,-7.481945236976597e-10,-6.627319061608557e-09,-2.437918288788783e-07,-2.511673424641845e-07
853,4902409.0,2018-05-06 00:00:00,57.325328245450514,-50.144599569494794,3.898913598223351e-08,2.5638938501735163e-09,2.3264494703042208e-07,2.741979768628291e-07,-3.911228368584204e-10,-3.4640107453560626e-09,-1.8794972856549458e-07,-1.9180486214770906e-07
854,4902409.0,2018-05-06 06:00:00,57.33229296992881,-50.144092671122834,1.3469445729825795e-07,1.5017292104880495e-08,3.279725281680487e-07,4.776842775711871e-07,-3.637648097014944e-09,-3.221286937580505e-08,-4.188565103873296e-07,-4.547070278601496e-07
855,4902409.0,2018-05-06 12:00:00,57.33925769440711,-50.143585772750875,5.674864410658593e-07,1.0479367595656988e-07,4.859959447437957e-07,1.1582760617662248e-06,-2.340737966861818e-08,-2.0725459554952146e-07,-9.646093294524097e-07,-1.1952713046705495e-06
856,4902409.0,2018-05-06 18:00:00,57.346222418885404,-50.143078874378915,6.65181924824867e-07,1.2433631603905623e-07,5.242267416722745e-07,1.3137449825361978e-06,-2.654724141849249e-08,-2.3502463151439015e-07,-1.0650339545758296e-06,-1.3266058275087123e-06
857,4902409.0,2018-05-07 00:00:00,57.353187143363705,-50.14257197600695,3.8812760298134977e-07,5.5826679700527867e-08,4.853487458177647e-07,9.293030284996424e-07,-1.437281812303597e-08,-1.2722676733218298e-07,-8.709688051282111e-07,-1.0125683905834299e-06
858,4902409.0,2018-05-07 06:00:00,57.360151867842,-50.14206507763499,1.4528579436278605e-07,1.4842798993740522e-08,3.626014663562486e-07,5.227300597127752e-07,-3.611608864048901e-09,-3.1965376490153247e-08,-4.6166394120827415e-07,-4.972409265624764e-07
859,4902409.0,2018-05-07 12:00:00,57.3671165923203,-50.14155817926303,1.1388139116037178e-08,4.895998315984159e-10,1.5107983198406514e-07,1.6295757093170074e-07,-1.4797034190379583e-11,-1.3094722880422346e-10,-7.947769762114512e-08,-7.962344188413972e-08
860,4902409.0,2018-05-07 18:00:00,57.374081316798595,-50.14105128089106,2.822852443751764e-08,1.875378259420273e-09,1.9421792376945925e-07,2.2432182646639717e-07,-2.4103715040522203e-10,-2.1327900694414394e-09,-1.4468529897453983e-07,-1.470591261943865e-07
861,4902409.0,2018-05-08 00:00:00,57.381046041276896,-50.1405443825191,4.64456961284233e-07,7.7445187378988e-08,4.7606239883311504e-07,1.017964547496336e-06,-1.8797107878374596e-08,-1.6630205664057014e-07,-9.061946412813658e-07,-1.0912938058003105e-06
862,4902409.0,2018-05-08 06:00:00,57.3880107657552,-50.14003748414714,3.9381165399087224e-07,6.225006644331102e-08,4.5469026793714885e-07,9.107519883713321e-07,-1.595675813901124e-08,-1.4115415908565212e-07,-8.392613016821936e-07,-9.963722189068569e-07
863,4902409.0,2018-05-08 12:00:00,57.39497549023349,-50.139530585775184,4.5307724854487205e-07,6.746885392706368e-08,5.144490305698969e-07,1.0349951330418327e-06,-1.704483582344863e-08,-1.5075934414473528e-07,-9.605627866898085e-07,-1.1283669666579924e-06
864,4902409.0,2018-05-08 18:00:00,57.40194021471179,-50.13902368740322,1.2105313577276913e-07,1.1764771397941883e-08,3.395798015986436e-07,4.723977087693546e-07,-2.7828304867110173e-09,-2.4610505806751063e-08,-4.0706649542754644e-07,-4.3445983172100854e-07
865,4902409.0,2018-05-09 00:00:00,57.40890493919009,-50.13851678903126,9.576348294453745e-08,9.687381247440138e-09,2.912844938899866e-07,3.967353580819642e-07,-2.2127542388274852e-09,-1.956632704399808e-08,-3.320300717079066e-07,-3.538091529907322e-07
866,4902409.0,2018-05-09 06:00:00,57.41586966366839,-50.1380098906593,1.99550103032911e-07,3.1900059317117214e-08,3.115005349924544e-07,5.429506973424826e-07,-8.091961100109252e-09,-7.154383612154472e-08,-4.835085428452243e-07,-5.631443400668783e-07
867,4902409.0,2018-05-09 12:00:00,57.42283438814668,-50.13750299228733,4.125202808609168e-07,8.139287690803087e-08,3.8552471428495133e-07,8.79437872053899e-07,-1.9376023816925176e-08,-1.712873836153928e-07,-7.389012024428458e-07,-9.295646098751639e-07
868,4902409.0,2018-05-09 18:00:00,57.429799112624984,-50.13699609391537,4.4369419499768924e-07,7.68934634220256e-08,4.5007439040581396e-07,9.706620488255287e-07,-1.8691769285160327e-08,-1.652164845303962e-07,-8.558168370972204e-07,-1.0397250909127768e-06
869,4902409.0,2018-05-10 00:00:00,57.436763837103285,-50.13648919554341,1.3872568638989041e-06,2.759441944507339e-07,7.40053976541568e-07,2.4032550348912062e-06,-4.7083886472068855e-08,-4.161189442843675e-07,-1.671616638517438e-06,-2.1348194692738746e-06
870,4902409.0,2018-05-10 06:00:00,57.44372856158158,-50.13598229717145,1.9067448433611067e-06,3.864395997698969e-07,8.6436402174393e-07,3.1575484648749337e-06,-5.951995090770513e-08,-5.259566337599882e-07,-2.039358293407734e-06,-2.6248348780754274e-06
871,4902409.0,2018-05-10 12:00:00,57.45069328605988,-50.135475398799485,1.0244396943240743e-06,1.730286432895492e-07,7.248367207799495e-07,1.9223050583935727e-06,-3.413988073830751e-08,-3.0164180496974703e-07,-1.5393935233684184e-06,-1.875175209076473e-06
872,4902409.0,2018-05-10 18:00:00,57.457658010538175,-50.134968500427526,1.2838615743896324e-07,1.2143350789067929e-08,3.5722282405530574e-07,4.977523322833369e-07,-2.8974344549522742e-09,-2.55967766893421e-08,-4.3171126815161745e-07,-4.6020547929591183e-07
873,4902409.0,2018-05-11 00:00:00,57.464622735016476,-50.134461602055566,6.225078643848339e-07,1.071432910497032e-07,5.445950175346191e-07,1.2742461729691563e-06,-2.4012609094159947e-08,-2.1210607535171165e-07,-1.084018943682733e-06,-1.3201376281286046e-06
874,4902409.0,2018-05-11 06:00:00,57.47158745949477,-50.1339547036836,3.9269519748763084e-07,7.443983231034198e-08,3.897564543869029e-07,8.568914841848758e-07,-1.818329251972465e-08,-1.6059364307451562e-07,-7.377386064502675e-07,-9.165155420445077e-07
875,4902409.0,2018-05-11 12:00:00,57.47855218397307,-50.13344780531164,2.447990605465172e-07,4.4045956733746376e-08,3.1564749117040593e-07,6.044925084506695e-07,-1.1242542769158966e-08,-9.928014676023916e-08,-5.326107237665925e-07,-6.431334132959907e-07
