,BC_1,BC_2,BC_3,BC_4,BC_BC,BC_LSG,LSG_BC,LSG_LSG
919,1.3000000000000003,1.8,1.5000000000000004,1.2000000000000002,85.06,21.08,16.96,53.06
920,1.3000000000000003,1.8,1.5000000000000004,1.3000000000000003,85.38,21.12,16.96,53.06
921,1.3000000000000003,1.8,1.5000000000000004,1.4000000000000004,85.54,21.12,16.96,53.06
922,1.3000000000000003,1.8,1.5000000000000004,1.5000000000000004,86.03,21.12,16.96,53.06
923,1.3000000000000003,1.8,1.5000000000000004,1.6000000000000005,86.35,21.12,16.96,53.06
924,1.3000000000000003,1.8,1.6000000000000005,1.0,84.89,21.79,16.96,53.06
925,1.3000000000000003,1.8,1.6000000000000005,1.1,85.14,21.86,16.96,53.06
926,1.3000000000000003,1.8,1.6000000000000005,1.2000000000000002,85.3,21.9,16.96,53.06
927,1.3000000000000003,1.8,1.6000000000000005,1.3000000000000003,85.62,21.93,16.96,53.06
928,1.3000000000000003,1.8,1.6000000000000005,1.4000000000000004,85.78,21.93,16.96,53.06
929,1.3000000000000003,1.8,1.6000000000000005,1.5000000000000004,86.27,21.93,16.96,53.06
930,1.3000000000000003,1.8,1.6000000000000005,1.6000000000000005,86.59,21.93,16.96,53.06
931,1.3000000000000003,1.9000000000000001,1.0,1.0,84.73,18.61,16.96,53.06
932,1.3000000000000003,1.9000000000000001,1.0,1.1,85.14,18.68,16.96,53.06
933,1.3000000000000003,1.9000000000000001,1.0,1.2000000000000002,85.54,18.75,16.96,53.06
934,1.3000000000000003,1.9000000000000001,1.0,1.3000000000000003,85.86,18.82,16.96,53.06
935,1.3000000000000003,1.9000000000000001,1.0,1.4000000000000004,86.03,18.82,16.96,53.06
936,1.3000000000000003,1.9000000000000001,1.0,1.5000000000000004,86.59,18.82,16.96,53.06
937,1.3000000000000003,1.9000000000000001,1.0,1.6000000000000005,87.0,18.85,16.96,53.06
938,1.3000000000000003,1.9000000000000001,1.1,1.0,85.14,19.21,16.96,53.06
939,1.3000000000000003,1.9000000000000001,1.1,1.1,85.46,19.28,16.96,53.06
940,1.3000000000000003,1.9000000000000001,1.1,1.2000000000000002,85.78,19.35,16.96,53.06
941,1.3000000000000003,1.9000000000000001,1.1,1.3000000000000003,86.11,19.38,16.96,53.06
942,1.3000000000000003,1.9000000000000001,1.1,1.4000000000000004,86.27,19.38,16.96,53.06
943,1.3000000000000003,1.9000000000000001,1.1,1.5000000000000004,86.83,19.38,16.96,53.06
944,1.3000000000000003,1.9000000000000001,1.1,1.6000000000000005,87.16,19.38,16.96,53.06
945,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.0,85.3,19.77,16.96,53.06
946,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.1,85.62,19.84,16.96,53.06
947,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.2000000000000002,85.86,19.92,16.96,53.06
948,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.3000000000000003,86.19,19.95,16.96,53.06
949,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.4000000000000004,86.35,19.95,16.96,53.06
950,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.5000000000000004,86.91,19.95,16.96,53.06
951,1.3000000000000003,1.9000000000000001,1.2000000000000002,1.6000000000000005,87.24,19.95,16.96,53.06
952,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.0,85.46,20.27,16.96,53.06
953,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.1,85.78,20.34,16.96,53.06
954,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.2000000000000002,85.95,20.37,16.96,53.06
955,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.3000000000000003,86.27,20.41,16.96,53.06
956,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.4000000000000004,86.43,20.41,16.96,53.06
957,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.5000000000000004,87.0,20.41,16.96,53.06
958,1.3000000000000003,1.9000000000000001,1.3000000000000003,1.6000000000000005,87.32,20.41,16.96,53.06
959,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.0,85.54,20.8,16.96,53.06
960,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.1,85.86,20.87,16.96,53.06
961,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.2000000000000002,86.03,20.91,16.96,53.06
962,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.3000000000000003,86.35,20.94,16.96,53.06
963,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.4000000000000004,86.51,20.94,16.96,53.06
964,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.5000000000000004,87.08,20.94,16.96,53.06
965,1.3000000000000003,1.9000000000000001,1.4000000000000004,1.6000000000000005,87.4,20.94,16.96,53.06
966,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.0,86.11,21.12,16.96,53.06
967,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.1,86.35,21.19,16.96,53.06
968,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.2000000000000002,86.51,21.22,16.96,53.06
969,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.3000000000000003,86.83,21.26,16.96,53.06
970,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.4000000000000004,87.0,21.26,16.96,53.06
971,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.5000000000000004,87.48,21.26,16.96,53.06
972,1.3000000000000003,1.9000000000000001,1.5000000000000004,1.6000000000000005,87.8,21.26,16.96,53.06
973,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.0,86.35,21.93,16.96,53.06
974,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.1,86.59,22.0,16.96,53.06
975,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.2000000000000002,86.75,22.04,16.96,53.06
976,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.3000000000000003,87.08,22.07,16.96,53.06
977,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.4000000000000004,87.24,22.07,16.96,53.06
978,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.5000000000000004,87.72,22.07,16.96,53.06
979,1.3000000000000003,1.9000000000000001,1.6000000000000005,1.6000000000000005,88.05,22.07,16.96,53.06
980,1.3000000000000003,2.0,1.0,1.0,86.35,18.75,16.96,53.06
981,1.3000000000000003,2.0,1.0,1.1,86.75,18.82,16.96,53.06
982,1.3000000000000003,2.0,1.0,1.2000000000000002,87.16,18.89,16.96,53.06
983,1.3000000000000003,2.0,1.0,1.3000000000000003,87.48,18.96,16.96,53.06
984,1.3000000000000003,2.0,1.0,1.4000000000000004,87.64,18.96,16.96,53.06
985,1.3000000000000003,2.0,1.0,1.5000000000000004,88.21,18.96,16.96,53.06
986,1.3000000000000003,2.0,1.0,1.6000000000000005,88.61,19.0,16.96,53.06
987,1.3000000000000003,2.0,1.1,1.0,86.67,19.35,16.96,53.06
988,1.3000000000000003,2.0,1.1,1.1,87.0,19.42,16.96,53.06
989,1.3000000000000003,2.0,1.1,1.2000000000000002,87.32,19.49,16.96,53.06
990,1.3000000000000003,2.0,1.1,1.3000000000000003,87.64,19.53,16.96,53.06
991,1.3000000000000003,2.0,1.1,1.4000000000000004,87.8,19.53,16.96,53.06
992,1.3000000000000003,2.0,1.1,1.5000000000000004,88.37,19.53,16.96,53.06
993,1.3000000000000003,2.0,1.1,1.6000000000000005,88.69,19.53,16.96,53.06
994,1.3000000000000003,2.0,1.2000000000000002,1.0,86.83,19.92,16.96,53.06
995,1.3000000000000003,2.0,1.2000000000000002,1.1,87.16,19.99,16.96,53.06
996,1.3000000000000003,2.0,1.2000000000000002,1.2000000000000002,87.4,20.06,16.96,53.06
997,1.3000000000000003,2.0,1.2000000000000002,1.3000000000000003,87.72,20.09,16.96,53.06
998,1.3000000000000003,2.0,1.2000000000000002,1.4000000000000004,87.88,20.09,16.96,53.06
999,1.3000000000000003,2.0,1.2000000000000002,1.5000000000000004,88.45,20.09,16.96,53.06
1000,1.3000000000000003,2.0,1.2000000000000002,1.6000000000000005,88.77,20.09,16.96,53.06
1001,1.3000000000000003,2.0,1.3000000000000003,1.0,86.91,20.41,16.96,53.06
1002,1.3000000000000003,2.0,1.3000000000000003,1.1,87.24,20.48,16.96,53.06
1003,1.3000000000000003,2.0,1.3000000000000003,1.2000000000000002,87.4,20.52,16.96,53.06
1004,1.3000000000000003,2.0,1.3000000000000003,1.3000000000000003,87.72,20.55,16.96,53.06
1005,1.3000000000000003,2.0,1.3000000000000003,1.4000000000000004,87.88,20.55,16.96,53.06
1006,1.3000000000000003,2.0,1.3000000000000003,1.5000000000000004,88.45,20.55,16.96,53.06
1007,1.3000000000000003,2.0,1.3000000000000003,1.6000000000000005,88.77,20.55,16.96,53.06
1008,1.3000000000000003,2.0,1.4000000000000004,1.0,87.0,20.94,16.96,53.06
1009,1.3000000000000003,2.0,1.4000000000000004,1.1,87.32,21.01,16.96,53.06
1010,1.3000000000000003,2.0,1.4000000000000004,1.2000000000000002,87.48,21.05,16.96,53.06
1011,1.3000000000000003,2.0,1.4000000000000004,1.3000000000000003,87.8,21.08,16.96,53.06
1012,1.3000000000000003,2.0,1.4000000000000004,1.4000000000000004,87.96,21.08,16.96,53.06
1013,1.3000000000000003,2.0,1.4000000000000004,1.5000000000000004,88.53,21.08,16.96,53.06
1014,1.3000000000000003,2.0,1.4000000000000004,1.6000000000000005,88.85,21.08,16.96,53.06
1015,1.3000000000000003,2.0,1.5000000000000004,1.0,87.56,21.26,16.96,53.06
1016,1.3000000000000003,2.0,1.5000000000000004,1.1,87.8,21.33,16.96,53.06
1017,1.3000000000000003,2.0,1.5000000000000004,1.2000000000000002,87.96,21.37,16.96,53.06
1018,1.3000000000000003,2.0,1.5000000000000004,1.3000000000000003,88.29,21.4,16.96,53.06
1019,1.3000000000000003,2.0,1.5000000000000004,1.4000000000000004,88.45,21.4,16.96,53.06
1020,1.3000000000000003,2.0,1.5000000000000004,1.5000000000000004,88.93,21.4,16.96,53.06
1021,1.3000000000000003,2.0,1.5000000000000004,1.6000000000000005,89.26,21.4,16.96,53.06
1022,1.3000000000000003,2.0,1.6000000000000005,1.0,87.8,22.07,16.96,53.06
1023,1.3000000000000003,2.0,1.6000000000000005,1.1,88.05,22.14,16.96,53.06
1024,1.3000000000000003,2.0,1.6000000000000005,1.2000000000000002,88.21,22.18,16.96,53.06
1025,1.3000000000000003,2.0,1.6000000000000005,1.3000000000000003,88.53,22.21,16.96,53.06
1026,1.3000000000000003,2.0,1.6000000000000005,1.4000000000000004,88.69,22.21,16.96,53.06
1027,1.3000000000000003,2.0,1.6000000000000005,1.5000000000000004,89.18,22.21,16.96,53.06
1028,1.3000000000000003,2.0,1.6000000000000005,1.6000000000000005,89.5,22.21,16.96,53.06
1029,1.3000000000000003,2.1000000000000005,1.0,1.0,87.88,18.82,16.96,53.06
1030,1.3000000000000003,2.1000000000000005,1.0,1.1,88.29,18.89,16.96,53.06
1031,1.3000000000000003,2.1000000000000005,1.0,1.2000000000000002,88.69,18.96,16.96,53.06
1032,1.3000000000000003,2.1000000000000005,1.0,1.3000000000000003,89.01,19.03,16.96,53.06
1033,1.3000000000000003,2.1000000000000005,1.0,1.4000000000000004,89.18,19.03,16.96,53.06
1034,1.3000000000000003,2.1000000000000005,1.0,1.5000000000000004,89.74,19.03,16.96,53.06
1035,1.3000000000000003,2.1000000000000005,1.0,1.6000000000000005,90.15,19.07,16.96,53.06
1036,1.3000000000000003,2.1000000000000005,1.1,1.0,88.21,19.42,16.96,53.06
1037,1.3000000000000003,2.1000000000000005,1.1,1.1,88.53,19.49,16.96,53.06
1038,1.3000000000000003,2.1000000000000005,1.1,1.2000000000000002,88.85,19.56,16.96,53.06
1039,1.3000000000000003,2.1000000000000005,1.1,1.3000000000000003,89.18,19.6,16.96,53.06
1040,1.3000000000000003,2.1000000000000005,1.1,1.4000000000000004,89.34,19.6,16.96,53.06
1041,1.3000000000000003,2.1000000000000005,1.1,1.5000000000000004,89.9,19.6,16.96,53.06
1042,1.3000000000000003,2.1000000000000005,1.1,1.6000000000000005,90.23,19.6,16.96,53.06
1043,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.0,88.37,19.99,16.96,53.06
1044,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.1,88.69,20.06,16.96,53.06
1045,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.2000000000000002,88.93,20.13,16.96,53.06
1046,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.3000000000000003,89.26,20.16,16.96,53.06
1047,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.4000000000000004,89.42,20.16,16.96,53.06
1048,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.5000000000000004,89.98,20.16,16.96,53.06
1049,1.3000000000000003,2.1000000000000005,1.2000000000000002,1.6000000000000005,90.31,20.16,16.96,53.06
1050,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.0,88.45,20.48,16.96,53.06
1051,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.1,88.77,20.55,16.96,53.06
1052,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.2000000000000002,88.93,20.59,16.96,53.06
1053,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.3000000000000003,89.26,20.62,16.96,53.06
1054,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.4000000000000004,89.42,20.62,16.96,53.06
1055,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.5000000000000004,89.98,20.62,16.96,53.06
1056,1.3000000000000003,2.1000000000000005,1.3000000000000003,1.6000000000000005,90.31,20.62,16.96,53.06
1057,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.0,88.53,21.01,16.96,53.06
1058,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.1,88.85,21.08,16.96,53.06
1059,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.2000000000000002,89.01,21.12,16.96,53.06
1060,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.3000000000000003,89.34,21.15,16.96,53.06
1061,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.4000000000000004,89.5,21.15,16.96,53.06
1062,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.5000000000000004,90.06,21.15,16.96,53.06
1063,1.3000000000000003,2.1000000000000005,1.4000000000000004,1.6000000000000005,90.39,21.15,16.96,53.06
1064,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.0,88.93,21.33,16.96,53.06
1065,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.1,89.18,21.4,16.96,53.06
1066,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.2000000000000002,89.34,21.44,16.96,53.06
1067,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.3000000000000003,89.66,21.47,16.96,53.06
1068,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.4000000000000004,89.82,21.47,16.96,53.06
1069,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.5000000000000004,90.31,21.47,16.96,53.06
1070,1.3000000000000003,2.1000000000000005,1.5000000000000004,1.6000000000000005,90.63,21.47,16.96,53.06
1071,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.0,89.1,22.14,16.96,53.06
1072,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.1,89.34,22.21,16.96,53.06
1073,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.2000000000000002,89.5,22.25,16.96,53.06
1074,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.3000000000000003,89.82,22.29,16.96,53.06
1075,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.4000000000000004,89.98,22.29,16.96,53.06
1076,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.5000000000000004,90.47,22.29,16.96,53.06
1077,1.3000000000000003,2.1000000000000005,1.6000000000000005,1.6000000000000005,90.79,22.29,16.96,53.06
1078,1.3000000000000003,2.2,1.0,1.0,88.69,19.0,16.96,53.06
1079,1.3000000000000003,2.2,1.0,1.1,89.1,19.07,16.96,53.06
1080,1.3000000000000003,2.2,1.0,1.2000000000000002,89.5,19.14,16.96,53.06
1081,1.3000000000000003,2.2,1.0,1.3000000000000003,89.82,19.21,16.96,53.06
1082,1.3000000000000003,2.2,1.0,1.4000000000000004,89.98,19.21,16.96,53.06
1083,1.3000000000000003,2.2,1.0,1.5000000000000004,90.55,19.21,16.96,53.06
1084,1.3000000000000003,2.2,1.0,1.6000000000000005,90.95,19.24,16.96,53.06
1085,1.3000000000000003,2.2,1.1,1.0,89.01,19.6,16.96,53.06
1086,1.3000000000000003,2.2,1.1,1.1,89.34,19.67,16.96,53.06
1087,1.3000000000000003,2.2,1.1,1.2000000000000002,89.66,19.74,16.96,53.06
1088,1.3000000000000003,2.2,1.1,1.3000000000000003,89.98,19.77,16.96,53.06
1089,1.3000000000000003,2.2,1.1,1.4000000000000004,90.15,19.77,16.96,53.06
1090,1.3000000000000003,2.2,1.1,1.5000000000000004,90.71,19.77,16.96,53.06
1091,1.3000000000000003,2.2,1.1,1.6000000000000005,91.03,19.77,16.96,53.06
1092,1.3000000000000003,2.2,1.2000000000000002,1.0,89.18,20.16,16.96,53.06
1093,1.3000000000000003,2.2,1.2000000000000002,1.1,89.5,20.23,16.96,53.06
1094,1.3000000000000003,2.2,1.2000000000000002,1.2000000000000002,89.74,20.3,16.96,53.06
1095,1.3000000000000003,2.2,1.2000000000000002,1.3000000000000003,90.06,20.34,16.96,53.06
1096,1.3000000000000003,2.2,1.2000000000000002,1.4000000000000004,90.23,20.34,16.96,53.06
1097,1.3000000000000003,2.2,1.2000000000000002,1.5000000000000004,90.79,20.34,16.96,53.06
1098,1.3000000000000003,2.2,1.2000000000000002,1.6000000000000005,91.11,20.34,16.96,53.06
1099,1.3000000000000003,2.2,1.3000000000000003,1.0,89.26,20.66,16.96,53.06
1100,1.3000000000000003,2.2,1.3000000000000003,1.1,89.58,20.73,16.96,53.06
1101,1.3000000000000003,2.2,1.3000000000000003,1.2000000000000002,89.74,20.76,16.96,53.06
1102,1.3000000000000003,2.2,1.3000000000000003,1.3000000000000003,90.06,20.8,16.96,53.06
1103,1.3000000000000003,2.2,1.3000000000000003,1.4000000000000004,90.23,20.8,16.96,53.06
1104,1.3000000000000003,2.2,1.3000000000000003,1.5000000000000004,90.79,20.8,16.96,53.06
1105,1.3000000000000003,2.2,1.3000000000000003,1.6000000000000005,91.11,20.8,16.96,53.06
1106,1.3000000000000003,2.2,1.4000000000000004,1.0,89.34,21.19,16.96,53.06
1107,1.3000000000000003,2.2,1.4000000000000004,1.1,89.66,21.26,16.96,53.06
1108,1.3000000000000003,2.2,1.4000000000000004,1.2000000000000002,89.82,21.29,16.96,53.06
1109,1.3000000000000003,2.2,1.4000000000000004,1.3000000000000003,90.15,21.33,16.96,53.06
1110,1.3000000000000003,2.2,1.4000000000000004,1.4000000000000004,90.31,21.33,16.96,53.06
1111,1.3000000000000003,2.2,1.4000000000000004,1.5000000000000004,90.87,21.33,16.96,53.06
1112,1.3000000000000003,2.2,1.4000000000000004,1.6000000000000005,91.2,21.33,16.96,53.06
1113,1.3000000000000003,2.2,1.5000000000000004,1.0,89.74,21.51,16.96,53.06
1114,1.3000000000000003,2.2,1.5000000000000004,1.1,89.98,21.58,16.96,53.06
1115,1.3000000000000003,2.2,1.5000000000000004,1.2000000000000002,90.15,21.61,16.96,53.06
1116,1.3000000000000003,2.2,1.5000000000000004,1.3000000000000003,90.47,21.65,16.96,53.06
1117,1.3000000000000003,2.2,1.5000000000000004,1.4000000000000004,90.63,21.65,16.96,53.06
1118,1.3000000000000003,2.2,1.5000000000000004,1.5000000000000004,91.11,21.65,16.96,53.06
1119,1.3000000000000003,2.2,1.5000000000000004,1.6000000000000005,91.44,21.65,16.96,53.06
1120,1.3000000000000003,2.2,1.6000000000000005,1.0,89.9,22.32,16.96,53.06
1121,1.3000000000000003,2.2,1.6000000000000005,1.1,90.15,22.39,16.96,53.06
1122,1.3000000000000003,2.2,1.6000000000000005,1.2000000000000002,90.31,22.43,16.96,53.06
1123,1.3000000000000003,2.2,1.6000000000000005,1.3000000000000003,90.63,22.46,16.96,53.06
1124,1.3000000000000003,2.2,1.6000000000000005,1.4000000000000004,90.79,22.46,16.96,53.06
1125,1.3000000000000003,2.2,1.6000000000000005,1.5000000000000004,91.28,22.46,16.96,53.06
1126,1.3000000000000003,2.2,1.6000000000000005,1.6000000000000005,91.6,22.46,16.96,53.06
1127,1.3000000000000003,2.3000000000000007,1.0,1.0,89.18,19.28,16.96,53.06
1128,1.3000000000000003,2.3000000000000007,1.0,1.1,89.58,19.35,16.96,53.06
1129,1.3000000000000003,2.3000000000000007,1.0,1.2000000000000002,89.98,19.42,16.96,53.06
1130,1.3000000000000003,2.3000000000000007,1.0,1.3000000000000003,90.31,19.49,16.96,53.06
1131,1.3000000000000003,2.3000000000000007,1.0,1.4000000000000004,90.47,19.49,16.96,53.06
1132,1.3000000000000003,2.3000000000000007,1.0,1.5000000000000004,91.03,19.49,16.96,53.06
1133,1.3000000000000003,2.3000000000000007,1.0,1.6000000000000005,91.44,19.53,16.96,53.06
1134,1.3000000000000003,2.3000000000000007,1.1,1.0,89.5,19.88,16.96,53.06
1135,1.3000000000000003,2.3000000000000007,1.1,1.1,89.82,19.95,16.96,53.06
1136,1.3000000000000003,2.3000000000000007,1.1,1.2000000000000002,90.15,20.02,16.96,53.06
1137,1.3000000000000003,2.3000000000000007,1.1,1.3000000000000003,90.47,20.06,16.96,53.06
1138,1.3000000000000003,2.3000000000000007,1.1,1.4000000000000004,90.63,20.06,16.96,53.06
1139,1.3000000000000003,2.3000000000000007,1.1,1.5000000000000004,91.2,20.06,16.96,53.06
1140,1.3000000000000003,2.3000000000000007,1.1,1.6000000000000005,91.52,20.06,16.96,53.06
1141,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.0,89.66,20.45,16.96,53.06
1142,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.1,89.98,20.52,16.96,53.06
1143,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.2000000000000002,90.23,20.59,16.96,53.06
1144,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.3000000000000003,90.55,20.62,16.96,53.06
1145,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.4000000000000004,90.71,20.62,16.96,53.06
1146,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.5000000000000004,91.28,20.62,16.96,53.06
1147,1.3000000000000003,2.3000000000000007,1.2000000000000002,1.6000000000000005,91.6,20.62,16.96,53.06
1148,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.0,89.74,20.94,16.96,53.06
1149,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.1,90.06,21.01,16.96,53.06
1150,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.2000000000000002,90.23,21.05,16.96,53.06
1151,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.3000000000000003,90.55,21.08,16.96,53.06
1152,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.4000000000000004,90.71,21.08,16.96,53.06
1153,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.5000000000000004,91.28,21.08,16.96,53.06
1154,1.3000000000000003,2.3000000000000007,1.3000000000000003,1.6000000000000005,91.6,21.08,16.96,53.06
1155,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.0,89.82,21.47,16.96,53.06
1156,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.1,90.15,21.54,16.96,53.06
1157,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.2000000000000002,90.31,21.58,16.96,53.06
1158,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.3000000000000003,90.63,21.61,16.96,53.06
1159,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.4000000000000004,90.79,21.61,16.96,53.06
1160,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.5000000000000004,91.36,21.61,16.96,53.06
1161,1.3000000000000003,2.3000000000000007,1.4000000000000004,1.6000000000000005,91.68,21.61,16.96,53.06
1162,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.0,90.23,21.79,16.96,53.06
1163,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.1,90.47,21.86,16.96,53.06
1164,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.2000000000000002,90.63,21.9,16.96,53.06
1165,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.3000000000000003,90.95,21.93,16.96,53.06
1166,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.4000000000000004,91.11,21.93,16.96,53.06
1167,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.5000000000000004,91.6,21.93,16.96,53.06
1168,1.3000000000000003,2.3000000000000007,1.5000000000000004,1.6000000000000005,91.92,21.93,16.96,53.06
1169,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.0,90.39,22.6,16.96,53.06
1170,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.1,90.63,22.67,16.96,53.06
1171,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.2000000000000002,90.79,22.71,16.96,53.06
1172,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.3000000000000003,91.11,22.74,16.96,53.06
1173,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.4000000000000004,91.28,22.74,16.96,53.06
1174,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.5000000000000004,91.76,22.74,16.96,53.06
1175,1.3000000000000003,2.3000000000000007,1.6000000000000005,1.6000000000000005,92.08,22.74,16.96,53.06
1176,1.4000000000000004,1.8,1.0,1.0,83.76,19.88,16.96,53.06
1177,1.4000000000000004,1.8,1.0,1.1,84.17,19.95,16.96,53.06
1178,1.4000000000000004,1.8,1.0,1.2000000000000002,84.57,20.02,16.96,53.06
1179,1.4000000000000004,1.8,1.0,1.3000000000000003,84.89,20.09,16.96,53.06
1180,1.4000000000000004,1.8,1.0,1.4000000000000004,85.06,20.09,16.96,53.06
1181,1.4000000000000004,1.8,1.0,1.5000000000000004,85.62,20.09,16.96,53.06
1182,1.4000000000000004,1.8,1.0,1.6000000000000005,86.03,20.13,16.96,53.06
1183,1.4000000000000004,1.8,1.1,1.0,84.17,20.48,16.96,53.06
1184,1.4000000000000004,1.8,1.1,1.1,84.49,20.55,16.96,53.06
1185,1.4000000000000004,1.8,1.1,1.2000000000000002,84.81,20.62,16.96,53.06
1186,1.4000000000000004,1.8,1.1,1.3000000000000003,85.14,20.66,16.96,53.06
1187,1.4000000000000004,1.8,1.1,1.4000000000000004,85.3,20.66,16.96,53.06
1188,1.4000000000000004,1.8,1.1,1.5000000000000004,85.86,20.66,16.96,53.06
1189,1.4000000000000004,1.8,1.1,1.6000000000000005,86.19,20.66,16.96,53.06
1190,1.4000000000000004,1.8,1.2000000000000002,1.0,84.33,21.05,16.96,53.06
1191,1.4000000000000004,1.8,1.2000000000000002,1.1,84.65,21.12,16.96,53.06
1192,1.4000000000000004,1.8,1.2000000000000002,1.2000000000000002,84.89,21.19,16.96,53.06
1193,1.4000000000000004,1.8,1.2000000000000002,1.3000000000000003,85.22,21.22,16.96,53.06
1194,1.4000000000000004,1.8,1.2000000000000002,1.4000000000000004,85.38,21.22,16.96,53.06
1195,1.4000000000000004,1.8,1.2000000000000002,1.5000000000000004,85.95,21.22,16.96,53.06
1196,1.4000000000000004,1.8,1.2000000000000002,1.6000000000000005,86.27,21.22,16.96,53.06
1197,1.4000000000000004,1.8,1.3000000000000003,1.0,84.49,21.54,16.96,53.06
1198,1.4000000000000004,1.8,1.3000000000000003,1.1,84.81,21.61,16.96,53.06
1199,1.4000000000000004,1.8,1.3000000000000003,1.2000000000000002,84.98,21.65,16.96,53.06
1200,1.4000000000000004,1.8,1.3000000000000003,1.3000000000000003,85.3,21.68,16.96,53.06
